,holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,year,month,hour,hour_sin,hour_cos,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm
20911,,-0.14999999999997726,0.0,0.0,90,overcast clouds,2016-01-29 17:00:00,6047,2016,1,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
20912,,-0.06999999999999318,0.0,0.0,90,overcast clouds,2016-01-29 19:00:00,3653,2016,1,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False
20913,,0.3300000000000409,0.0,0.0,90,light rain,2016-01-29 21:00:00,2834,2016,1,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,True,False,False,False,False
20914,,0.3300000000000409,0.0,0.0,90,light snow,2016-01-29 21:00:00,2834,2016,1,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,True,False,False
20915,,0.5300000000000296,0.0,0.0,90,mist,2016-01-29 22:00:00,2518,2016,1,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,True,False,False,False,False,False
20916,,0.5300000000000296,0.0,0.0,90,light snow,2016-01-29 22:00:00,2518,2016,1,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,True,False,False
20917,,0.660000000000025,0.0,0.0,75,broken clouds,2016-01-29 23:00:00,1622,2016,1,23,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,False,False
20918,,0.36000000000001364,0.0,0.0,1,sky is clear,2016-01-30 00:00:00,1267,2016,1,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False
20919,,-0.3299999999999841,0.0,0.0,1,mist,2016-01-30 01:00:00,850,2016,1,1,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False
20920,,-0.5699999999999932,0.0,0.0,1,mist,2016-01-30 02:00:00,664,2016,1,2,0.49999999999999994,0.8660254037844387,False,False,False,False,True,False,False,False,False,False
20921,,-0.5299999999999727,0.0,0.0,1,mist,2016-01-30 03:00:00,469,2016,1,3,0.7071067811865475,0.7071067811865476,False,False,False,False,True,False,False,False,False,False
20922,,0.1400000000000432,0.0,0.0,1,sky is clear,2016-01-30 04:00:00,408,2016,1,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False
20923,,-0.7699999999999818,0.0,0.0,1,sky is clear,2016-01-30 07:00:00,1606,2016,1,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False
20924,,0.4300000000000068,0.0,0.0,1,sky is clear,2016-01-30 10:00:00,4379,2016,1,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False
20925,,4.57000000000005,0.0,0.0,75,broken clouds,2016-01-30 13:00:00,4866,2016,1,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False
20926,,4.260000000000048,0.0,0.0,90,moderate rain,2016-01-30 15:00:00,5051,2016,1,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,True,False,False,False,False
20927,,4.260000000000048,0.0,0.0,90,light intensity drizzle,2016-01-30 15:00:00,5051,2016,1,15,-0.7071067811865471,-0.7071067811865479,False,True,False,False,False,False,False,False,False,False
20928,,2.7900000000000205,0.0,0.0,40,scattered clouds,2016-01-30 18:00:00,5145,2016,1,18,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False
20929,,2.1299999999999955,0.0,0.0,75,broken clouds,2016-01-30 21:00:00,3045,2016,1,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False
20930,,1.8000000000000114,0.0,0.0,40,scattered clouds,2016-01-31 00:00:00,1267,2016,1,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False
20931,,1.2100000000000364,0.0,0.0,1,sky is clear,2016-01-31 02:00:00,642,2016,1,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False
20932,,0.6500000000000341,0.0,0.0,1,sky is clear,2016-01-31 04:00:00,401,2016,1,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False
20933,,-0.06999999999999318,0.0,0.0,1,mist,2016-01-31 05:00:00,516,2016,1,5,0.9659258262890683,0.25881904510252074,False,False,False,False,True,False,False,False,False,False
20934,,-0.13999999999998636,0.0,0.0,1,fog,2016-01-31 06:00:00,858,2016,1,6,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,False,False,False
20935,,-1.4499999999999886,0.0,0.0,1,mist,2016-01-31 07:00:00,1198,2016,1,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False
20936,,-1.4499999999999886,0.0,0.0,1,fog,2016-01-31 07:00:00,1198,2016,1,7,0.9659258262890683,-0.25881904510252063,False,False,True,False,False,False,False,False,False,False
20937,,-1.6399999999999864,0.0,0.0,1,mist,2016-01-31 08:00:00,2231,2016,1,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,True,False,False,False,False,False
20938,,-1.6399999999999864,0.0,0.0,1,fog,2016-01-31 08:00:00,2231,2016,1,8,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,False,False,False
20939,,0.1500000000000341,0.0,0.0,1,sky is clear,2016-01-31 10:00:00,3476,2016,1,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False
20940,,2.5,0.0,0.0,75,broken clouds,2016-01-31 11:00:00,3684,2016,1,11,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False
20941,,3.0600000000000023,0.0,0.0,1,sky is clear,2016-01-31 13:00:00,4794,2016,1,13,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,False
20942,,3.660000000000025,0.0,0.0,40,scattered clouds,2016-01-31 15:00:00,4929,2016,1,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False
20943,,3.930000000000007,0.0,0.0,1,sky is clear,2016-01-31 16:00:00,4917,2016,1,16,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False
20944,,1.2000000000000455,0.0,0.0,5,sky is clear,2016-01-31 19:00:00,3067,2016,1,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False
20945,,0.1400000000000432,0.0,0.0,5,sky is clear,2016-01-31 21:00:00,2020,2016,1,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False
20946,,-0.7799999999999727,0.0,0.0,1,sky is clear,2016-01-31 22:00:00,1450,2016,1,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False
20947,,-2.069999999999993,0.0,0.0,1,sky is clear,2016-02-01 00:00:00,540,2016,2,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False
20948,,-2.6399999999999864,0.0,0.0,1,mist,2016-02-01 01:00:00,312,2016,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False
20949,,-3.6399999999999864,0.0,0.0,1,mist,2016-02-01 03:00:00,340,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,True,False,False,False,False,False
20950,,-4.2099999999999795,0.0,0.0,90,mist,2016-02-01 05:00:00,2862,2016,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,True,False,False,False,False,False
20951,,-4.2099999999999795,0.0,0.0,90,fog,2016-02-01 05:00:00,2862,2016,2,5,0.9659258262890683,0.25881904510252074,False,False,True,False,False,False,False,False,False,False
20952,,-5.669999999999959,0.0,0.0,75,mist,2016-02-01 07:00:00,6323,2016,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False
20953,,-5.669999999999959,0.0,0.0,75,fog,2016-02-01 07:00:00,6323,2016,2,7,0.9659258262890683,-0.25881904510252063,False,False,True,False,False,False,False,False,False,False
20954,,-4.8700000000000045,0.0,0.0,75,mist,2016-02-01 09:00:00,5128,2016,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,True,False,False,False,False,False
20955,,-4.8700000000000045,0.0,0.0,75,light snow,2016-02-01 09:00:00,5128,2016,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,True,False,False
20956,,-4.8700000000000045,0.0,0.0,75,fog,2016-02-01 09:00:00,5128,2016,2,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,False,False,False,False,False,False
20957,,-2.2099999999999795,0.0,0.0,75,mist,2016-02-01 11:00:00,4584,2016,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,True,False,False,False,False,False
20958,,-2.2099999999999795,0.0,0.0,75,fog,2016-02-01 11:00:00,4584,2016,2,11,0.258819045102521,-0.9659258262890682,False,False,True,False,False,False,False,False,False,False
20959,,-0.45999999999997954,0.0,0.0,90,mist,2016-02-01 12:00:00,4739,2016,2,12,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,False,False,False
20960,,-0.45999999999997954,0.0,0.0,90,fog,2016-02-01 12:00:00,4739,2016,2,12,1.2246467991473532e-16,-1.0,False,False,True,False,False,False,False,False,False,False
20961,,-0.4199999999999591,0.0,0.0,90,mist,2016-02-01 13:00:00,4756,2016,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,False,True,False,False,False,False,False
20962,,-0.6599999999999682,0.0,0.0,75,mist,2016-02-01 15:00:00,5642,2016,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,True,False,False,False,False,False
20963,,-0.6599999999999682,0.0,0.0,75,haze,2016-02-01 15:00:00,5642,2016,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,True,False,False,False,False,False,False
20964,,-0.8700000000000045,0.0,0.0,90,mist,2016-02-01 17:00:00,6071,2016,2,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False
20965,,-0.8700000000000045,0.0,0.0,90,haze,2016-02-01 17:00:00,6071,2016,2,17,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,False,False,False
20966,,-1.0699999999999932,0.0,0.0,90,haze,2016-02-01 18:00:00,4412,2016,2,18,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,False,False
20967,,-1.0699999999999932,0.0,0.0,90,mist,2016-02-01 18:00:00,4412,2016,2,18,-1.0,-1.8369701987210297e-16,False,False,False,False,True,False,False,False,False,False
20968,,-1.1299999999999955,0.0,0.0,90,haze,2016-02-01 19:00:00,3096,2016,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,True,False,False,False,False,False,False
20969,,-1.1299999999999955,0.0,0.0,90,mist,2016-02-01 19:00:00,3096,2016,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,True,False,False,False,False,False
20970,,-1.5,0.0,0.0,90,haze,2016-02-01 21:00:00,2174,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,True,False,False,False,False,False,False
20971,,-1.5,0.0,0.0,90,mist,2016-02-01 21:00:00,2174,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,True,False,False,False,False,False
20972,,-2.359999999999957,0.0,0.0,90,mist,2016-02-01 22:00:00,1569,2016,2,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,True,False,False,False,False,False
20973,,-2.349999999999966,0.0,0.0,90,haze,2016-02-02 00:00:00,580,2016,2,0,0.0,1.0,False,False,False,True,False,False,False,False,False,False
20974,,-2.349999999999966,0.0,0.0,90,mist,2016-02-02 00:00:00,580,2016,2,0,0.0,1.0,False,False,False,False,True,False,False,False,False,False
20975,,-2.069999999999993,0.0,0.0,90,mist,2016-02-02 01:00:00,315,2016,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False
20976,,-2.069999999999993,0.0,0.0,40,mist,2016-02-02 03:00:00,355,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,True,False,False,False,False,False
20977,,-2.2099999999999795,0.0,0.0,90,overcast clouds,2016-02-02 04:00:00,881,2016,2,4,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
20978,,-2.5,0.0,0.0,90,overcast clouds,2016-02-02 05:00:00,2827,2016,2,5,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False
20979,,-2.9399999999999977,0.0,0.0,90,overcast clouds,2016-02-02 06:00:00,5687,2016,2,6,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False
20980,,-2.42999999999995,0.0,0.0,75,broken clouds,2016-02-02 07:00:00,6622,2016,2,7,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
20981,,-2.5399999999999636,0.0,0.0,90,overcast clouds,2016-02-02 08:00:00,5526,2016,2,8,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,False,False,False
20982,,-1.92999999999995,0.0,0.0,40,scattered clouds,2016-02-02 09:00:00,5097,2016,2,9,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False
20983,,-1.599999999999966,0.0,0.0,75,broken clouds,2016-02-02 10:00:00,4282,2016,2,10,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,False,False,False
20984,,-1.2099999999999795,0.0,0.0,90,light snow,2016-02-02 12:00:00,4093,2016,2,12,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,True,False,False
20985,,-1.349999999999966,0.0,0.0,90,snow,2016-02-02 13:00:00,4142,2016,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,True,False,False
20986,,-1.349999999999966,0.0,0.0,90,fog,2016-02-02 13:00:00,4142,2016,2,13,-0.2588190451025208,-0.9659258262890683,False,False,True,False,False,False,False,False,False,False
20987,,-1.42999999999995,0.0,0.0,90,heavy snow,2016-02-02 14:00:00,3798,2016,2,14,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,False,True,False,False
20988,,-1.42999999999995,0.0,0.0,90,fog,2016-02-02 14:00:00,3798,2016,2,14,-0.4999999999999998,-0.8660254037844388,False,False,True,False,False,False,False,False,False,False
20989,,-1.3999999999999773,0.0,0.0,90,snow,2016-02-02 15:00:00,3342,2016,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,True,False,False
20990,,-1.3999999999999773,0.0,0.0,90,fog,2016-02-02 15:00:00,3342,2016,2,15,-0.7071067811865471,-0.7071067811865479,False,False,True,False,False,False,False,False,False,False
20991,,-1.5,0.0,0.0,90,snow,2016-02-02 17:00:00,2118,2016,2,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,True,False,False
20992,,-1.5,0.0,0.0,90,fog,2016-02-02 17:00:00,2118,2016,2,17,-0.9659258262890683,-0.25881904510252063,False,False,True,False,False,False,False,False,False,False
20993,,-2.349999999999966,0.0,0.0,90,snow,2016-02-02 19:00:00,1242,2016,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,True,False,False
20994,,-2.349999999999966,0.0,0.0,90,mist,2016-02-02 19:00:00,1242,2016,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,True,False,False,False,False,False
20995,,-3.0,0.0,0.0,90,snow,2016-02-02 21:00:00,918,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,True,False,False
20996,,-3.0,0.0,0.0,90,mist,2016-02-02 21:00:00,918,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,True,False,False,False,False,False
20997,,-3.0,0.0,0.0,90,fog,2016-02-02 21:00:00,918,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,True,False,False,False,False,False,False,False
20998,,-3.2799999999999727,0.0,0.0,90,snow,2016-02-02 22:00:00,707,2016,2,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,True,False,False
20999,,-3.2799999999999727,0.0,0.0,90,mist,2016-02-02 22:00:00,707,2016,2,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,True,False,False,False,False,False
21000,,-3.7299999999999613,0.0,0.0,90,light snow,2016-02-02 23:00:00,572,2016,2,23,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,True,False,False
21001,,-3.7299999999999613,0.0,0.0,90,mist,2016-02-02 23:00:00,572,2016,2,23,-0.25881904510252157,0.9659258262890681,False,False,False,False,True,False,False,False,False,False
21002,,-3.859999999999957,0.0,0.0,90,light snow,2016-02-03 00:00:00,356,2016,2,0,0.0,1.0,False,False,False,False,False,False,False,True,False,False
21003,,-3.859999999999957,0.0,0.0,90,mist,2016-02-03 00:00:00,356,2016,2,0,0.0,1.0,False,False,False,False,True,False,False,False,False,False
21004,,-5.2099999999999795,0.0,0.0,90,light snow,2016-02-03 01:00:00,217,2016,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,True,False,False
21005,,-5.2099999999999795,0.0,0.0,90,mist,2016-02-03 01:00:00,217,2016,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False
21006,,-5.539999999999964,0.0,0.0,90,light snow,2016-02-03 03:00:00,338,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,True,False,False
21007,,-5.539999999999964,0.0,0.0,90,mist,2016-02-03 03:00:00,338,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,True,False,False,False,False,False
21008,,-6.46999999999997,0.0,0.0,90,light snow,2016-02-03 04:00:00,899,2016,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,True,False,False
21009,,-6.46999999999997,0.0,0.0,90,mist,2016-02-03 04:00:00,899,2016,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False
21010,,-6.669999999999959,0.0,0.0,75,light snow,2016-02-03 05:00:00,2402,2016,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,True,False,False
21011,,-6.669999999999959,0.0,0.0,75,mist,2016-02-03 05:00:00,2402,2016,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,True,False,False,False,False,False
21012,,-7.149999999999977,0.0,0.0,90,light snow,2016-02-03 06:00:00,4155,2016,2,6,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False
21013,,-7.919999999999959,0.0,0.0,90,light snow,2016-02-03 08:00:00,4172,2016,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,False,True,False,False
21014,,-7.919999999999959,0.0,0.0,90,mist,2016-02-03 08:00:00,4172,2016,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,True,False,False,False,False,False
21015,,-7.92999999999995,0.0,0.0,40,light snow,2016-02-03 09:00:00,3853,2016,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,True,False,False
21016,,-7.92999999999995,0.0,0.0,40,mist,2016-02-03 09:00:00,3853,2016,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,True,False,False,False,False,False
21017,,-7.639999999999986,0.0,0.0,1,light snow,2016-02-03 10:00:00,3679,2016,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,True,False,False
21018,,-6.569999999999993,0.0,0.0,40,haze,2016-02-03 11:00:00,3571,2016,2,11,0.258819045102521,-0.9659258262890682,False,False,False,True,False,False,False,False,False,False
21019,,-6.569999999999993,0.0,0.0,40,light snow,2016-02-03 11:00:00,3571,2016,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,True,False,False
21020,,-6.339999999999975,0.0,0.0,40,light snow,2016-02-03 12:00:00,3889,2016,2,12,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,True,False,False
21021,,-5.539999999999964,0.0,0.0,40,haze,2016-02-03 14:00:00,4675,2016,2,14,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,False,False,False
21022,,-5.519999999999982,0.0,0.0,1,haze,2016-02-03 16:00:00,5814,2016,2,16,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,False,False
21023,,-7.269999999999982,0.0,0.0,1,sky is clear,2016-02-03 18:00:00,4316,2016,2,18,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False
21024,,-9.42999999999995,0.0,0.0,1,sky is clear,2016-02-03 19:00:00,3056,2016,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False
21025,,-12.329999999999984,0.0,0.0,1,sky is clear,2016-02-03 21:00:00,2302,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False
21026,,-13.139999999999986,0.0,0.0,1,sky is clear,2016-02-03 22:00:00,1545,2016,2,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False
21027,,-13.569999999999993,0.0,0.0,1,sky is clear,2016-02-03 23:00:00,1001,2016,2,23,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False
21028,,-14.139999999999986,0.0,0.0,75,broken clouds,2016-02-04 00:00:00,565,2016,2,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False
21029,,-13.870000000000005,0.0,0.0,1,light snow,2016-02-04 01:00:00,358,2016,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,True,False,False
21030,,-13.810000000000002,0.0,0.0,75,light snow,2016-02-04 02:00:00,300,2016,2,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,True,False,False
21031,,-12.579999999999984,0.0,0.0,75,light snow,2016-02-04 03:00:00,342,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,True,False,False
21032,,-12.21999999999997,0.0,0.0,90,light snow,2016-02-04 04:00:00,905,2016,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,True,False,False
21033,,-12.21999999999997,0.0,0.0,90,mist,2016-02-04 04:00:00,905,2016,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False
21034,,-11.870000000000005,0.0,0.0,90,overcast clouds,2016-02-04 05:00:00,2766,2016,2,5,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False
21035,,-11.569999999999993,0.0,0.0,90,overcast clouds,2016-02-04 06:00:00,5525,2016,2,6,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False
21036,,-11.399999999999977,0.0,0.0,90,light snow,2016-02-04 07:00:00,6158,2016,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,True,False,False
21037,,-11.399999999999977,0.0,0.0,90,mist,2016-02-04 07:00:00,6158,2016,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False
21038,,-10.269999999999982,0.0,0.0,90,light snow,2016-02-04 08:00:00,5383,2016,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,False,True,False,False
21039,,-10.269999999999982,0.0,0.0,90,mist,2016-02-04 08:00:00,5383,2016,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,True,False,False,False,False,False
21040,,-7.359999999999957,0.0,0.0,90,light snow,2016-02-04 10:00:00,4392,2016,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,True,False,False
21041,,-5.359999999999957,0.0,0.0,90,light snow,2016-02-04 12:00:00,4422,2016,2,12,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,True,False,False
21042,,-5.359999999999957,0.0,0.0,90,haze,2016-02-04 12:00:00,4422,2016,2,12,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,False
21043,,-3.9399999999999977,0.0,0.0,90,mist,2016-02-04 14:00:00,5252,2016,2,14,-0.4999999999999998,-0.8660254037844388,False,False,False,False,True,False,False,False,False,False
21044,,-3.9399999999999977,0.0,0.0,90,light snow,2016-02-04 14:00:00,5252,2016,2,14,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,False,True,False,False
21045,,-3.4699999999999704,0.0,0.0,90,light snow,2016-02-04 15:00:00,5643,2016,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,True,False,False
21046,,-4.329999999999984,0.0,0.0,40,scattered clouds,2016-02-04 18:00:00,4557,2016,2,18,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False
21047,,-7.779999999999973,0.0,0.0,1,mist,2016-02-04 20:00:00,2981,2016,2,20,-0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False
21048,,-10.20999999999998,0.0,0.0,1,mist,2016-02-04 21:00:00,2777,2016,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,True,False,False,False,False,False
21049,,-12.349999999999966,0.0,0.0,1,sky is clear,2016-02-04 23:00:00,1166,2016,2,23,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False
21050,,-13.859999999999957,0.0,0.0,1,sky is clear,2016-02-05 00:00:00,657,2016,2,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False
21051,,-14.859999999999957,0.0,0.0,1,sky is clear,2016-02-05 01:00:00,360,2016,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False
21052,,-15.989999999999952,0.0,0.0,1,sky is clear,2016-02-05 02:00:00,325,2016,2,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False
21053,,-16.689999999999998,0.0,0.0,1,haze,2016-02-05 03:00:00,323,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,True,False,False,False,False,False,False
21054,,-16.689999999999998,0.0,0.0,1,mist,2016-02-05 03:00:00,323,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,True,False,False,False,False,False
21055,,-16.689999999999998,0.0,0.0,1,light snow,2016-02-05 03:00:00,323,2016,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,True,False,False
21056,,-16.799999999999955,0.0,0.0,20,haze,2016-02-05 04:00:00,787,2016,2,4,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,False,False
21057,,-16.589999999999975,0.0,0.0,1,fog,2016-02-05 06:00:00,5180,2016,2,6,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,False,False,False
21058,,-16.589999999999975,0.0,0.0,1,haze,2016-02-05 06:00:00,5180,2016,2,6,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False
21059,,-16.20999999999998,0.0,0.0,75,mist,2016-02-05 07:00:00,6390,2016,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False
21060,,-16.20999999999998,0.0,0.0,75,haze,2016-02-05 07:00:00,6390,2016,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,False,False,False
21061,,-15.639999999999986,0.0,0.0,75,mist,2016-02-05 08:00:00,5716,2016,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,True,False,False,False,False,False
21062,,-15.639999999999986,0.0,0.0,75,haze,2016-02-05 08:00:00,5716,2016,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,False,False,False
21063,,-12.649999999999977,0.0,0.0,90,mist,2016-02-05 09:00:00,5039,2016,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,True,False,False,False,False,False
21064,,-9.870000000000005,0.0,0.0,75,mist,2016-02-05 10:00:00,4538,2016,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,True,False,False,False,False,False
21065,,-7.509999999999991,0.0,0.0,90,overcast clouds,2016-02-05 11:00:00,4990,2016,2,11,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False
21066,,-5.739999999999952,0.0,0.0,40,scattered clouds,2016-02-05 12:00:00,5304,2016,2,12,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False
21067,,-3.42999999999995,0.0,0.0,75,broken clouds,2016-02-05 13:00:00,5282,2016,2,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False
